node_index,source_node_id,pos_x,pos_y,is_stop_only
52110,7375834900,4609.53,4465.26,False
52111,7375834901,4605.26,4491.9,False
52112,2342521352,4477.24,4547.2,False
52113,7375834902,4476.45,4573.0,False
52114,7380517173,5376.2,5735.22,False
52115,gneJ37,5399.28,5662.34,False
52116,7384783954,8492.36,5063.58,False
52117,7384783955,8486.14,5112.17,False
52118,7386021731,5406.28,5444.82,False
52119,7386021732,5453.96,5452.08,False
52120,7262587520,6870.94,3561.8,False
52121,7391517125,6948.5,3486.3,False
52122,3358485427,4825.5,6709.85,False
52123,3358485426,4809.62,6685.4,False
52124,3358485425,4786.75,6734.15,False
52125,3358485424,4770.24,6709.97,False
52126,7396639010,1979.92,5453.61,False
52127,7396639011,2045.94,5455.28,False
52128,7397164744,2183.0,5790.78,False
52129,7397164747,2239.22,5807.0,False
52130,7397224833,1845.46,6146.12,False
52131,7397224835,1876.39,6140.04,False
52132,7397224835,1876.39,6140.04,False
52133,7397224839,1888.15,6163.37,False
52134,7397224835,1876.39,6140.04,False
52135,7397224841,1904.0,6135.19,False
52136,7398118511,8162.33,5579.3,False
52137,7398118512,8146.32,5519.14,False
52138,7398169812,7894.9,6029.58,False
52139,7398169814,7887.35,6102.52,False
52140,cluster_30965815_7402339364,6885.2,3442.32,False
52141,7402339365,6866.9,3405.28,False
52142,7402339366,7079.51,3627.43,False
52143,7402339368,7085.95,3643.34,False
52144,7402339368,7085.95,3643.34,False
52145,7402339370,7093.14,3661.15,False
52146,7402339370,7093.14,3661.15,False
52147,7402339372,7113.42,3671.89,False
52148,7402339368,7085.95,3643.34,False
52149,7402339369,7100.85,3638.33,False
52150,7402339370,7093.14,3661.15,False
52151,7402339371,7107.31,3655.84,False
52152,cluster_7226763676_7402339373,7050.46,3631.58,False
52153,7402339375,7036.37,3659.82,False
52154,925337182,6199.78,5493.74,False
52155,925337161,6108.83,5408.47,False
52156,7404659224,7476.43,7119.12,False
52157,7404659227,7471.97,7232.51,False
52158,4413182280,6314.6,5467.39,False
52159,925360207,6307.44,5477.5,False
52160,279007109,6386.67,5501.53,False
52161,4695705055,6415.56,5463.93,False
52162,4413182288,6325.93,5475.51,False
52163,925360209,6318.88,5485.7,False
52164,4413182600,6338.83,5484.74,False
52165,925360204,6331.89,5494.55,False
52166,282177780,6521.03,4910.92,False
52167,925462361,6503.4,4896.94,False
52168,271893171,6529.21,4847.95,False
52169,271893172,6536.78,4860.25,False
52170,925462282,6520.68,4895.13,False
52171,282177780,6521.03,4910.92,False
52172,282177780,6521.03,4910.92,False
52173,2342521440,6528.49,4924.14,False
52174,2342521440,6528.49,4924.14,False
52175,423487651,6557.57,4972.3,False
52176,423487651,6557.57,4972.3,False
52177,274495791,6561.69,4980.85,False
52178,279202155,6971.37,6331.41,False
52179,7631096427,6973.1,6308.62,False
52180,7631096427,6973.1,6308.62,False
52181,7410695445,6976.51,6263.32,False
52182,6715116516,7277.6,1434.7,False
52183,7413350402,7346.83,1442.43,False
52184,7414108792,5822.28,2952.52,False
52185,7414108794,5860.17,2968.81,False
52186,7428331553,6014.71,1320.29,False
52187,7428331555,6047.36,1326.41,False
52188,2247427963,3090.28,5113.53,False
52189,7429040454,3125.74,5152.78,False
52190,6351384660,2933.74,5172.78,False
52191,4692370499,2944.85,5152.08,False
52192,6351384662,2888.5,5159.84,False
52193,4692370509,2894.33,5129.55,False
52194,cluster_282475325_7429413550,8095.92,5516.52,False
52195,7429413552,8117.95,5589.98,False
52196,7429413553,8095.08,5473.16,False
52197,7429413554,8044.33,5469.08,False
52198,7429413559,7905.8,5373.19,False
52199,7429413555,7905.21,5381.11,False
52200,7429413559,7905.8,5373.19,False
52201,7429413556,7906.4,5365.27,False
52202,7429413556,7906.4,5365.27,False
52203,7429413557,7850.25,5361.81,False
52204,7429413557,7850.25,5361.81,False
52205,7429413558,7848.91,5376.98,False
52206,7429413557,7850.25,5361.81,False
52207,7429413556,7906.4,5365.27,False
52208,7432706891,5411.58,5393.71,False
52209,7432706893,5369.67,5391.65,False
52210,341033188,2158.87,5478.65,False
52211,7436344612,2191.48,5455.91,False
52212,279464198,7625.55,6977.59,False
52213,7440213997,7682.97,6989.28,False
52214,279794510,6582.07,5631.97,False
52215,7441354707,6552.58,5732.72,False
52216,929036027,7591.86,3215.68,False
52217,929036029,7605.62,3157.21,False
52218,cluster_215614325_929036021,7502.82,3079.07,False
52219,929036022,7604.01,3150.26,False
52220,929036022,7604.01,3150.26,False
52221,929036029,7605.62,3157.21,False
52222,7446791914,6647.96,3232.38,False
52223,7446791918,6643.27,3185.33,False
52224,7455919879,8990.4,1954.64,False
52225,7455956186,8975.79,1946.87,False
52226,7455956186,8975.79,1946.87,False
52227,7455919882,8874.33,1927.26,False
52228,7455919882,8874.33,1927.26,False
52229,7455956186,8975.79,1946.87,False
52230,7456988149,9397.43,1973.58,False
52231,7456988152,9376.59,1979.66,False
52232,7456988152,9376.59,1979.66,False
52233,7456988151,9326.49,1993.03,False
52234,7456988152,9376.59,1979.66,False
52235,7456988156,9327.68,1916.19,False
52236,7462245009,4484.24,5329.76,False
52237,7462245011,4498.88,5291.86,False
52238,7466185000,6726.19,7525.16,False
52239,7466185002,6693.52,7540.63,False
52240,7466185002,6693.52,7540.63,False
52241,7466185004,6675.4,7544.96,False
52242,7466185005,6671.19,7575.38,False
52243,7466185007,6706.69,7567.15,False
52244,7466185007,6706.69,7567.15,False
52245,7466185008,6738.66,7551.47,False
52246,7466185002,6693.52,7540.63,False
52247,7466185007,6706.69,7567.15,False
52248,7472839775,2481.55,6706.31,False
52249,7472839779,2534.97,6749.34,False
52250,7473448682,4741.34,5528.61,False
52251,7473448684,4779.66,5543.62,False
52252,7477628721,4598.27,3911.73,False
52253,7477628722,4608.52,3884.45,False
52254,3214665922,4891.37,5716.35,False
52255,3214665937,4882.89,5784.06,False
52256,cluster_7479142921_7479142922,9242.91,6675.86,False
52257,cluster_4244306461_4244306462_7479142932_7479142933,9311.86,6727.81,False
52258,7490906498,5972.06,4715.26,False
52259,7490906504,5927.6,4827.21,False
52260,7499977208,1934.02,7292.84,False
52261,7499977210,2043.39,7295.33,False
52262,7499977211,1933.75,7364.16,False
52263,7499977212,2042.94,7363.75,False
52264,7500442746,2852.42,4307.27,False
52265,7500442753,2875.61,4255.28,False
52266,1840500093,4270.88,5674.22,False
52267,7502813341,4265.38,5721.84,False
52268,7504069799,8412.54,4903.82,False
52269,418078320,8634.71,4897.49,False
52270,7509966276,6360.92,2093.91,False
52271,7509966277,6342.31,2088.24,False
52272,cluster_1916658396_7511706555,4980.57,6099.92,False
52273,7511706562,5033.57,6064.02,False
52274,cluster_283354700_6681347670_6681353000,3954.41,6455.0,False
52275,2063411861,3967.92,6477.3,False
52276,2063411861,3967.92,6477.3,False
52277,1346892301,4039.75,6584.51,False
52278,1346892301,4039.75,6584.51,False
52279,cluster_1346892018_1346892184_60044035,4047.78,6593.49,False
52280,cluster_1346892018_1346892184_60044035,4047.78,6593.49,False
52281,2125534814,4113.33,6691.01,False
52282,2125534814,4113.33,6691.01,False
52283,60044050,4118.12,6705.77,False
52284,cluster_390185387_60044052,3733.75,6972.46,False
52285,60044018,3743.55,6947.45,False
52286,60044018,3743.55,6947.45,False
52287,3530787143,3689.67,6926.05,False
52288,288358619,2152.78,7193.82,False
52289,1737438978,2140.29,7186.87,False
52290,1737438978,2140.29,7186.87,False
52291,1737438971,2123.0,7179.68,False
52292,cluster_4244268728_686270911_7516422337_7516422338,9920.76,7044.99,False
52293,cluster_7516422343_7516422344,9897.58,7049.21,False
52294,267783883,4430.19,5463.01,False
52295,7516637677,4486.28,5520.27,False
52296,cluster_274041348_7516872940_7516872941,4672.38,4865.56,False
52297,7516872945,4664.62,4897.85,False
52298,937878842,5606.59,4923.21,False
52299,cluster_7619530490_937878805,5570.34,4914.54,False
52300,937878873,5578.64,4898.08,False
52301,cluster_7619530490_937878805,5570.34,4914.54,False
52302,cluster_7619530490_937878805,5570.34,4914.54,False
52303,cluster_1031988642_2230685474_267289885_3051759901_305519243_7617786208_7622194984_937878779,5548.47,4928.97,False
52304,cluster_3051759902_321583647_915689658,5723.04,4935.07,False
52305,334333693,5739.7,4912.29,False
52306,334333693,5739.7,4912.29,False
52307,321583648,5768.57,4902.72,False
52308,321583648,5768.57,4902.72,False
52309,321583650,5783.89,4903.6,False
52310,321583650,5783.89,4903.6,False
52311,321583652,5799.08,4904.5,False
52312,7518234457,7122.55,5611.07,False
52313,7518234459,7155.32,5590.93,False
52314,7518234459,7155.32,5590.93,False
52315,7622140722,7169.56,5547.43,False
52316,7622140722,7169.56,5547.43,False
52317,7518234467,7191.27,5502.32,False
52318,cluster_30965809_938227820,6979.03,3166.42,False
52319,2889786622,6993.07,3191.98,False
52320,2889786622,6993.07,3191.98,False
52321,938227825,7010.07,3215.1,False
52322,7525078991,2679.31,5230.72,False
52323,7525078992,2708.81,5232.14,False
52324,7525078993,2587.77,5304.13,False
52325,7525078995,2612.5,5287.43,False
52326,913687766,5769.41,4827.43,False
52327,cluster_6747011795_6747011796,5768.96,4832.32,False
52328,cluster_6747011795_6747011796,5768.96,4832.32,False
52329,913687965,5769.78,4840.57,False
52330,25579790,6509.24,5283.66,False
52331,25579788,6479.3,5300.97,False
52332,25579788,6479.3,5300.97,False
52333,25579790,6509.24,5283.66,False
52334,714107744,6153.39,1045.08,False
52335,714107713,6178.75,1102.73,False
52336,714107713,6178.75,1102.73,False
52337,714107732,6172.09,1114.12,False
52338,714107732,6172.09,1114.12,False
52339,714107667,6116.24,1221.83,False
52340,714107667,6116.24,1221.83,False
52341,288771075,6042.45,1376.82,False
52342,288771075,6042.45,1376.82,False
52343,2108719976,6004.04,1596.76,False
52344,cluster_7158155177_7194375776,5279.02,6634.71,False
52345,1350248490,5267.15,6641.45,False
52346,1350248490,5267.15,6641.45,False
52347,7208979905,5233.42,6586.3,False
52348,7208979905,5233.42,6586.3,False
52349,5788143488,5220.31,6546.28,False
52350,7194375782,5341.41,6762.16,False
52351,1840464661,5290.78,6796.55,False
52352,89170603,3086.59,6415.56,False
52353,89170616,2998.93,5954.47,False
52354,89170616,2998.93,5954.47,False
52355,7705782780,3002.67,5868.45,False
52356,7705782780,3002.67,5868.45,False
52357,cluster_1379976907_1418778465_1434862832_1434862833_1497476927_1501766404_1993601939_2167318871_5458679537_5458679538,3006.74,5785.97,False
52358,7536220801,2174.74,5884.95,False
52359,7536220802,2110.22,5884.9,False
52360,7536367658,6232.26,2041.28,False
52361,7536367659,6273.09,2053.01,False
52362,7537091962,6636.16,6257.43,False
52363,7537091964,6653.76,6301.58,False
52364,911171452,3162.77,6640.98,False
52365,911171286,3173.67,6638.1,False
52366,911171286,3173.67,6638.1,False
52367,1137585360,3182.22,6640.05,False
52368,911171366,3150.01,6652.01,False
52369,911171452,3162.77,6640.98,False
52370,cluster_1389555095_760645394,2800.77,7043.74,False
52371,1346892600,2794.81,7025.19,False
52372,1389555173,2809.78,7061.78,False
52373,7216469083,2819.0,7055.73,False
52374,1389555173,2809.78,7061.78,False
52375,cluster_1389555095_760645394,2800.77,7043.74,False
52376,26423946,2819.52,7061.35,False
52377,26423947,2817.1,7063.46,False
52378,1389555282,2791.35,7076.07,False
52379,1389555173,2809.78,7061.78,False
52380,1389555317,2795.72,7081.1,False
52381,1389555446,2763.61,7103.12,False
52382,1389555317,2795.72,7081.1,False
52383,1389555282,2791.35,7076.07,False
52384,cluster_1406265109_5408171997_5408171998_5497210976_683260747,2629.0,7195.19,False
52385,683260749,2605.76,7131.86,False
52386,cluster_1406265109_5408171997_5408171998_5497210976_683260747,2629.0,7195.19,False
52387,7216478932,2560.71,7240.04,False
52388,7216478932,2560.71,7240.04,False
52389,1737439031,2539.49,7247.14,False
52390,3210534556,2501.53,7228.74,False
52391,1247333887,2501.1,7216.4,False
52392,26869518,2224.47,7375.26,False
52393,194297512,2214.64,7391.13,False
52394,194297521,2220.19,7363.8,False
52395,26869518,2224.47,7375.26,False
52396,434039902,2189.29,7195.2,False
52397,288358614,2182.29,7203.53,False
52398,288358625,2187.86,7176.87,False
52399,434039902,2189.29,7195.2,False
52400,1737438971,2123.0,7179.68,False
52401,315993930,2106.84,7169.51,False
52402,315993931,2113.97,7210.04,False
52403,1614638527,2114.57,7196.71,False
52404,315993932,2142.22,7211.59,False
52405,315993931,2113.97,7210.04,False
52406,7547509900,7587.95,2691.27,False
52407,cluster_214620399_7547509902,7581.47,2640.82,False
52408,506361315,8178.17,6193.05,False
52409,7547597851,8183.91,6171.3,False
52410,7547597851,8183.91,6171.3,False
52411,7547597861,8186.79,6155.68,False
52412,7547597861,8186.79,6155.68,False
52413,7547597859,8191.81,6137.85,False
52414,7547597859,8191.81,6137.85,False
52415,7547597857,8196.96,6121.33,False
52416,7547597857,8196.96,6121.33,False
52417,7547597853,8201.54,6107.0,False
52418,7547597853,8201.54,6107.0,False
52419,7547597855,8212.11,6082.26,False
52420,7547597853,8201.54,6107.0,False
52421,7547597856,8219.01,6108.27,False
52422,7547597857,8196.96,6121.33,False
52423,7547597858,8216.01,6121.93,False
52424,7547597859,8191.81,6137.85,False
52425,7547597860,8208.77,6138.42,False
52426,7547597861,8186.79,6155.68,False
52427,7547597862,8205.02,6156.08,False
52428,7547597851,8183.91,6171.3,False
52429,7547597863,8202.13,6171.9,False
52430,7549485537,9343.63,3264.64,False
52431,7549485540,9373.72,3288.82,False
52432,7549511691,10522.82,2466.65,False
52433,7549511692,10442.13,2434.99,False
52434,7549511693,10516.41,2454.64,False
52435,1800409359,10496.68,2379.86,False
52436,1800409359,10496.68,2379.86,False
52437,7549511698,10514.69,2368.8,False
52438,7549511698,10514.69,2368.8,False
52439,7549511733,10299.3,2111.2,False
52440,7549511733,10299.3,2111.2,False
52441,7549511719,10394.38,2100.72,False
52442,7549511719,10394.38,2100.72,False
52443,7549511728,10565.03,1863.54,False
52444,7549511719,10394.38,2100.72,False
52445,7549511733,10299.3,2111.2,False
52446,7549511698,10514.69,2368.8,False
52447,7374415947,10602.43,2554.49,False
52448,6749208514,10659.06,2721.61,False
52449,7549480345,10695.47,2745.86,False
52450,6749205537,10777.36,3179.95,False
52451,7549480350,10788.42,3152.51,False
52452,cluster_7550488353_7550488357,4380.92,7376.87,False
52453,7550488356,4375.79,7365.02,False
52454,7550488356,4375.79,7365.02,False
52455,7550488355,4388.0,7359.73,False
52456,7550488359,4366.24,7386.95,False
52457,7550488358,4363.48,7380.6,False
52458,7550488358,4363.48,7380.6,False
52459,cluster_7550488353_7550488357,4380.92,7376.87,False
52460,cluster_1585223851_7559097785,5799.42,4083.11,False
52461,7559097786,5770.72,4135.79,False
52462,7559345159,5048.58,5825.8,False
52463,cluster_497590164_7559345160,5047.36,5789.81,False
52464,7559345162,4977.85,5939.97,False
52465,7559345163,5014.13,5952.52,False
52466,7561514757,7944.35,6888.48,False
52467,cluster_279460142_7298673529_7298673530,7964.63,6860.09,False
52468,7561514759,7623.76,6957.89,False
52469,7561514762,7674.62,6952.19,False
52470,1402421810,2043.45,5490.69,False
52471,7563000928,1994.84,5489.6,False
52472,7572301691,7230.18,4062.15,False
52473,7572301694,7142.09,4069.09,False
52474,7572491793,7120.71,3115.89,False
52475,7572491799,7152.08,3158.7,False
52476,cluster_3379435644_3379435648,7683.48,3344.76,False
52477,3379435635,7664.51,3316.06,False
52478,3379435652,7663.41,3355.18,False
52479,cluster_3379435662_3379435667,7668.07,3366.44,False
52480,5626245395,7658.09,3345.98,False
52481,3379435652,7663.41,3355.18,False
52482,7589486759,4411.0,6282.59,False
52483,7589486760,4410.67,6247.17,False
52484,7589486761,4359.61,6213.47,False
52485,7589486762,4358.95,6249.09,False
52486,7589943853,4325.36,5791.45,False
52487,7589943854,4326.09,5739.84,False
52488,7589943855,4323.89,5850.09,False
52489,cluster_5789810302_7589943857,4364.81,5857.37,False
52490,2008814381,5117.44,6544.13,False
52491,7590292284,5114.47,6543.19,False
52492,7590292284,5114.47,6543.19,False
52493,2008814376,5117.56,6542.27,False
52494,2008814376,5117.56,6542.27,False
52495,7590327485,5120.44,6542.85,False
52496,7590327485,5120.44,6542.85,False
52497,2008814381,5117.44,6544.13,False
52498,7590292284,5114.47,6543.19,False
52499,1782546501,5105.23,6543.2,False
52500,7590327485,5120.44,6542.85,False
52501,cluster_338261404_7590327486,5124.21,6545.09,False
52502,7590327495,5221.34,6390.4,False
52503,7590327494,5217.0,6388.94,False
52504,7590327494,5217.0,6388.94,False
52505,7590327490,5218.31,6341.47,False
52506,cluster_281759407_7590327489_7590327503,5228.77,6332.19,False
52507,7590327490,5218.31,6341.47,False
52508,7770636873,5221.24,6394.03,False
52509,7590327495,5221.34,6390.4,False
52510,7590327495,5221.34,6390.4,False
52511,7590327494,5217.0,6388.94,False
52512,7590327491,5220.9,6411.01,False
52513,7772221848,5219.05,6490.09,False
52514,7590327498,5297.19,6342.41,False
52515,7590327500,5245.36,6339.12,False
52516,cluster_1737482819_1737482824_7590327501_7692757981,5580.68,6340.42,False
52517,7590327507,5245.49,6324.53,False
52518,7590327507,5245.49,6324.53,False
52519,7590327540,5236.37,6323.76,False
52520,7590327540,5236.37,6323.76,False
52521,cluster_281759407_7590327489_7590327503,5228.77,6332.19,False
52522,cluster_281759407_7590327489_7590327503,5228.77,6332.19,False
52523,7590327514,5218.83,6322.97,False
52524,7590327500,5245.36,6339.12,False
52525,7590327506,5245.49,6332.39,False
52526,7590327506,5245.49,6332.39,False
52527,7590327507,5245.49,6324.53,False
52528,cluster_1347589680_1737482826_7590327505_7590327517,5115.31,6334.33,False
52529,cluster_1737482829_7590327520,5036.32,6340.29,False
52530,cluster_1737482829_7590327520,5036.32,6340.29,False
52531,cluster_2046445416_273472509_7590327522,4966.78,6334.44,False
52532,7590327490,5218.31,6341.47,False
52533,cluster_1347589680_1737482826_7590327505_7590327517,5115.31,6334.33,False
